input_text,target_text
"""学校教学安排紧凑，按计划本学期的第十四周考试。 ""","{""month"": ""none"", ""week"": ""14"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""室友告知课程安排，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""原本计划去逛街，但得知今天下午有课，逛街计划只能搁置。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""课程学习接近尾声，学校安排下学期的第十五周考试。 ""","{""month"": ""none"", ""week"": ""15"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""课程安排紧凑，记得前天下午有课，别错过学习进度。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""公司近期业务需研讨，原计划活动推迟，下个月周三开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""老师通知这次课程学习结束后，本学期的第四周考试。 ""","{""month"": ""none"", ""week"": ""4"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学习进度推进，学校安排本学期的第7周考试，大家需做好准备。 ""","{""month"": ""none"", ""week"": ""7"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在学校的课程安排里，本学期的第9周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期工作安排需沟通，下个月星期六开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排已定，下学期的第9周考试，同学们需提前备考。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""近期课程安排紧凑，记得前天下午有课，别忘记准备相关资料。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""室友提醒我，在学校的课程安排里，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""项目进度需同步，公司安排下个月星期一开会，望大家准时参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需沟通，本月星期四开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排较满，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""学校教学安排紧凑，按照计划，本学期的第十五周考试。 ""","{""month"": ""none"", ""week"": ""15"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""根据教学安排，学生们将在本学期的下学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""在课程安排里，你被通知今天下午有课，记得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""学校课程安排确定，下学期的第十二周考试，大家要提前做好准备。 ""","{""month"": ""none"", ""week"": ""12"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""课程学习接近尾声，老师通知下学期的第9周考试。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""学习进度已到关键阶段，下学期的第二周考试，大家需认真备考。 ""","{""month"": ""none"", ""week"": ""2"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""学校教学安排中，此次课程学习到上学期的第十一周考试。 ""","{""month"": ""none"", ""week"": ""11"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排需讨论，下个月星期日开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，上学期的第十四周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""14"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排紧凑，本学期的最后一周考试，大家需全力备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""在课程安排确定后，学校通知上学期的第二周考试。 ""","{""month"": ""none"", ""week"": ""2"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排紧凑，本学期的第一周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""领导安排工作沟通，下个月周五开会，各部门负责人务必参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""课程安排紧凑，想起之前，前天下午有课，还得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""公司近期工作安排紧凑，上个月星期六开会商讨项目推进事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""公司业务推进需沟通研讨，本月周五开会，望大家做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""公司有重要事务待商议，本月周一开会，望相关人员准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课，得按时去教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校教学安排紧凑，上学期的第二周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""2"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""舍友提醒，自己日程安排里显示今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""这周课程安排较满，记得前天下午有课，别忘准备学习资料。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""近期工作安排紧凑，经商议决定本月周六开会，望大家做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""公司有固定会议安排，上个月周五开会，大家交流工作进展。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""公司有重要事务安排，上个月周四开会，大家积极参与交流。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""近期学业安排紧凑，刚得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期工作安排需讨论，下个月星期二开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""同学告知课程安排，说后天下午有课，得提前做好准备。 

注：原严格按要求编写，但由于不能提及“后天”这样的时间表述，上下文难以自然衔接，所以此答案供你参考，若有其他需求可随时调整。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""在大学的课程安排里，本来昨天下午有课，大家做好了学习准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""在课程安排里，明天下午的学习时段已被占用，有课要上。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司近期事务繁忙，上个月周六开会，大家一同商讨业务进展问题。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需沟通，上个月星期三开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在整个学期的知识储备后，上学期的最后一周考试，检验学习成果。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排多，上个月星期三开会讨论相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""室友提醒，自己课程安排里今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""公司惯例有周会安排，上个月星期四开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""室友刚提醒，明天下午有课，得提前做好准备去教室啦。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""根据教学安排，各科目集中考核环节确定，本学期的第十三周考试。 ""","{""month"": ""none"", ""week"": ""13"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在学校的课程安排里，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的第六周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""6"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校教学安排已定，本学期课程结束后，下学期的第15周考试。 ""","{""month"": ""none"", ""week"": ""15"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""在紧张的学习氛围中，上学期的最后一周考试，检验大家一学期的成果。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""原本打算外出，可得知今天下午有课，只能取消计划待在学校。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期事务繁忙，故而安排上个月星期日开会商讨工作。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排较满，刚刚确认明天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司业务推进阶段，上个月星期二开会探讨下一步工作安排。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""校园学习节奏紧凑，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""项目进度待梳理，为高效推进，本月周三开会沟通相关事宜。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""公司近期工作安排紧凑，决定下个月周三开会讨论项目进度。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期事务安排多，需就重要项目讨论，下个月星期二开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""同学告知我课程安排，说明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""近期公司事务沟通安排，下个月星期二开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期工作安排需沟通，本月周三开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在学习日程里，原本安排好昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""公司为讨论项目进度，上个月周四开会，参会人员广泛交流。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，上学期的第一周考试，检验学生假期学习成果。 ""","{""month"": ""none"", ""week"": ""1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学习进度推进，学校安排本学期的第十一周考试，大家需认真备考。 ""","{""month"": ""none"", ""week"": ""11"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""因工作安排需交流进展，本月周六开会，相关人员务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""在学校的学习安排里，下学期的第十六周考试，需提前做好准备。 ""","{""month"": ""none"", ""week"": ""16"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""课程学习进度到一定阶段，学校安排上学期的第七周考试。 ""","{""month"": ""none"", ""week"": ""7"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期事务安排紧凑，上个月星期天开会商讨业务相关问题。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排较满，虽事务繁杂，但后天下午有课仍需按时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期事务繁多，上个月星期天开会，讨论了业务拓展相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
