input_text,target_text
"""老师提前通知大家准备，上个月第三周星期二考试。""","['{""month"":""-1"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""学校课程安排确定，下学期的第六周正式开始上课。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""老师通知课程安排有变，原本的课程调整到下个月第一周星期三上课。""","['{""month"":""1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""为了取得好成绩，这段时间努力复习，今天考试，希望发挥出色。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司事务安排，上学期的最后一周开会，商讨学期总结相关事宜。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织教学成果相关事务，安排了上学期的最后一周检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况需处理，本月第三周星期五请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""临近学期结束，学校组织了上学期的最后一周检查工作。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况需处理，下学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排有调整，本月第三周星期二上课。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，按照课程规划，上学期的第五周上课。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""为确保工作规范，相关部门决定在本月第三周周五对各区域进行检查。""","['{""month"":""0"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""为了取得好成绩，一直努力复习，今天考试，希望能发挥出色。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因课程安排紧凑，大家需做好准备，后天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校课程安排已定，原本休假的那个时间调整，下个月第二周星期二上课。""","['{""month"":""1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期下学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在某学校的学习生活里，前天上课，知识的汲取令人充实。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""老师刚通知，为检验学习成果，本月第二个星期星期三考试。""","['{""month"":""0"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""近期工作安排紧凑，但家中有事需处理，故申请下个月第一个星期周三请假。""","['{""month"":""1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""在学校的工作安排中，下学期的第四周开会，商讨教学相关事宜。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在学校的学习阶段，同学们学业繁重，前天考试检验了大家的学习成果。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在那所充满求知氛围的学校里，昨天上课的场景至今难忘。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""因个人特殊情况，需在下学期的第9周请假。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务安排紧凑，上个月第一周星期日开会商讨业务进展相关事宜。""","['{""month"":""-1"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在校园里，同学们都很期待知识的滋养，今天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中突发状况需处理，上个月第一个星期星期五请假。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""课程安排有调整，原本既定的时间里，下个月第一个星期星期二上课。""","['{""month"":""1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""临近学期结束，同学们都在紧张备考，本学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""临近学期末学业繁忙，同学们都在认真备考，昨天考试紧张又充实。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""领导安排工作进度汇报，明天开会，大家提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司项目进度需沟通，明天开会共同商讨接下来的工作安排。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学校组织教学常规工作，安排上学期的第8周检查各项教学资料。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""身体不适去医院，前天检查，结果还没出来，心里有些忐忑。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""公司项目推进遇问题，为解决难题，今天开会共同商讨对策。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学生们按课程安排，上个月第三周星期三前往教室上课。""","['{""month"":""-1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""临近学期结束，同学们备考多日，上个月第三个星期星期六考试。""","['{""month"":""-1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""上级部门要来单位进行安全工作检查，安排在明天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因家中突发状况需处理，上学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""工作繁忙身体不适，所以昨天请假，后续会尽快补上进度。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""公司近期业务推进，组织各部门人员今天开会交流进展。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""在学校的课程安排里，前天上课的内容让大家收获颇丰。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校工作安排紧凑，上学期的第十四周开会商讨重要教学事宜。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织学科测评，上个月第三周星期一考试，大家都认真备考争取好成绩。""","['{""month"":""-1"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""医生通知近期身体检查，后天检查，记得提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""在学校的课程安排里，上学期的第九周上课，学习新知识。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织了教学常规工作，其中涉及上学期的第三周检查。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""临近学期结束，同学们都在紧张备考，上学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在学校的课程安排里，有一次如往常般的，上个月第一个星期星期四上课。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""根据教学安排，为检验学习成果，本学期的第8周考试。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中突发状况需处理，明天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""领导紧急通知，部门近期工作待讨论，明天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学习已接近尾声，学校安排下学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在本学期的工作安排中，第2周需组织相关人员开会。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中突发状况需处理，上学期的第1周请假。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""医生建议定期复查，前天检查的结果还没拿到，心里有点忐忑。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在学校的教学安排里，上学期的第3周上课。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""按照学校教学安排，上学期的第7周上课，各班级需做好教学准备。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""临近阶段学习成果检验，下个月第二个星期周日考试，大家需认真备考。""","['{""month"":""1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在公司项目推进关键节点，昨天开会讨论了业务拓展相关事宜。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""课程学习临近尾声，学校安排下学期的第十二周考试。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务繁杂，今天开会，旨在商讨解决各项业务难题。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校课程安排中，本学期第8周开启正常上课模式。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中有事，上个月第一周周六请假，望领导批准此次请假申请。""","['{""month"":""-1"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""领导安排工作事宜，后天开会，需各部门负责人准时参加。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因工作安排需讨论重要事项，下个月第一个星期周四开会。""","['{""month"":""1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""因家中突发急事，昨天请假，后续会尽快补上落下的工作。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""本学期课程接近尾声，老师提醒下学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""课程安排有调整，原本的课程被安排到之后，下个月第二周星期一上课。""","['{""month"":""1"",""week"":""2"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""同学复习得差不多了，明天考试正常发挥，相信定能取得好成绩。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学校安排课程进度，下学期的最后一周将对各学科学习成果进行检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
